Date,Raw tweet
2023-01-28 09:42:31+00:00,@solakafinta @tweetseun @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship So what in heaven’s name is the conspiracy nonsense talk all about? U should work with the organisers there are structures in place and u saying all d nonsense u are saying is absolutely uncalled for
2023-01-28 09:42:25+00:00,"@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Bro, I think everyone deserves a chance but in a setup like this, you can work in isolation. If there's a structure already then you must work with it (Teamwork)or against it(Selfish work or you're no more obedient).
You must be an example in doing the right NOT getting by force."
2023-01-28 09:42:13+00:00,"Don't follow that act or desist from it
Ire loju owo ri 
@bod_republic @Eftn8 @elonmusk @PeterObi @wizkidayo @Olamide #JusticeforTyreNichols #เด็ก16ผ่าไฟแดงชนคนตาย #BuildJakapan #WeLoveBuild"
2023-01-28 09:42:10+00:00,"@honexcess @PeterObi Sorry 🙏 for your loss.
May his soul RIP 🙏"
2023-01-28 09:42:05+00:00,@EngrDifa @opebanwo @ChiffDozzy @PeterObi This same thing happened in the last Anambra Gubernatorial election and the INEC returning officer cancelled the polling units immediately. The returning officers have only one job - make sure accredited voters match actual votes. This was not done by the INEC returning officer
2023-01-28 09:42:04+00:00,"@ArewaLady01 @PeterObi 😂😂😂😂😂😂

I will soon visit there ooo"
2023-01-28 09:42:01+00:00,@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship You are literally becoming the thing we are fighting against.
2023-01-28 09:41:56+00:00,"@RoyalNigerOla @PeterObi I assure you, Sir, this won't be in vain."
2023-01-28 09:41:53+00:00,@luxyfan @TheBaba_D @PeterObi But they will hail fraudsters on their streets
2023-01-28 09:41:51+00:00,"They no longer tag @PeterObi to call his supporters to order. 😂 😂 😂 

#ObidientMovement #Elections2023"
2023-01-28 09:41:46+00:00,@wizzyhard @PeterObi 😆 there is no permanent enemy in politics they are all colleagues and friends
2023-01-28 09:41:34+00:00,"@TheBaba_D @PeterObi Imagine seeing Obi's daughter undergoing the same process that makes even a common man a teacher, this is just one of the breaking news that would resonate a message of hope to the needy. We must get it right and take back our country by fire and by force"
2023-01-28 09:41:31+00:00,@Arodoye4 @onyiireal1 @PeterObi who no like better thing 🤣
2023-01-28 09:41:30+00:00,"@luxyfan @TheBaba_D @PeterObi See ehn.
This is why I feel this country is actually not ready!
Imagine mocking someone's daughter for being a teacher.
My God 😭"
2023-01-28 09:41:30+00:00,@anambralastborn @rudeboypsquare @PeterObi @elrufai @YarKafanchan @FS_Yusuf_ Please stop writing Vote wisely. It is Vote Peter Obi
2023-01-28 09:41:22+00:00,@Pharmizu @Uche30436482 @doplarry @PeterObi I don't think u understand what he meant
2023-01-28 09:41:20+00:00,@raylex04 @PeterObi Awon wereyy
2023-01-28 09:41:14+00:00,@PeterObi Boss I dey pinnacle hotel maiduguri like this dey wait you o. My PVC for you
2023-01-28 09:41:11+00:00,"It is becoming clearer each passing day that @PeterObi  is the solution

So many Nigerians (celebrities) are boldly identifying with this cause

If you truly want to be a Millionaire, ask @frankedoho &amp; other OBIDIENTS they will tell U @PeterObi is the solution

 #ObidientMovement https://t.co/ogYZY0GgQ2"
2023-01-28 09:41:08+00:00,@PeterObi With you and Datti a new Nigeria is POssible.
2023-01-28 09:41:08+00:00,@FS_Yusuf_ @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship My brother be wise oh! Na APC and PDP dey instigate you soo. Don't allow them to discourage you from the good work that you have been doing. They're envious of your courage and integrity to do the right thing when others are doing the wrong thing for money.
2023-01-28 09:41:07+00:00,@jditimiya @Jenny_2Bs @PeterObi Maybe you should learn to how to make your point more clearly
2023-01-28 09:41:03+00:00,@LewooV @abimbolak00 @PeterObi Na we go do the rally abi na Peter go dey Waka all these things?..
2023-01-28 09:40:58+00:00,@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship My brother you are really trying but I want you to understand we'll are doing this for our goods not for Peter obi.
2023-01-28 09:40:56+00:00,@solakafinta Bro calm down all what we do is for our self and country. If OBi wins that means all of us has won. God will reward your Good word not Obi or the PCC. Continue your good works.
2023-01-28 09:40:56+00:00,"@itzz_blitz1 ...and when they saw the manner of works that he did, they cried with a loud voice, ""Help thou out unbelieve..."" We need this kind of leaders in Aso Rock. God has worked on this man, it is our place to receive this gift with our VOTES. @itzz_blitz1 @PeterObi @NgLabour"
2023-01-28 09:40:47+00:00,"Got my PVC today.
+1 for @PeterObi https://t.co/jAFJ5fuNqr"
2023-01-28 09:40:46+00:00,@onyemaechi_d @firstladyship @_weyimi @PeterObi @Nkemchor_ @Spotlight_Abby @diisa2002 @VictorIsrael_ What's the collection location
2023-01-28 09:40:44+00:00,"@sammyalfred7 @PeterObi Wake up from ur slumber, vote wisely vote PO."
2023-01-28 09:40:44+00:00,@Kvybee_ @Theearlybird__ @gisthaphy @nonyeagudozie @PeterObi Let's see her publications
2023-01-28 09:40:41+00:00,"@TheLotanna @williamsefe16 @PeterObi 😅😅😅
I have been laughing since"
2023-01-28 09:40:37+00:00,@2_amaechi @BikerZenani @binturasululah @PO_GrassRootM @PeterObi @JOnuchima @AustinNwabufo @Chukwum30472101 Gbam
2023-01-28 09:40:20+00:00,@PeterObi Nice one sir
2023-01-28 09:40:17+00:00,@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Sola is beginning to sound entitled.
2023-01-28 09:40:15+00:00,"@RenMonterrosa1 @raypaxful @PeterObi Stop tweeting rubbish!!! EVERY COUNTRY has bad and good in and about them.... you people just like giving Nigeria 🇳🇬 unjustifiable bad publicity at every slight chance. 

NB: only  GREEDY  people falls victim of scam/ers. Smh 🤦‍♀️ 🙄"
2023-01-28 09:40:14+00:00,@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship I even thought I'd hear something really important.
2023-01-28 09:40:12+00:00,@SpecialAdaide @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Just dey play. You can't judge people by their choices. Bear it in mind it is not 100% guaranteed that every individual that will benefit from Obi don't make it look like if Obi don't win All of the people in nigeria will suffer who will die will die and who will suffer will
2023-01-28 09:40:10+00:00,@honexcess @PeterObi My sincere condolences
2023-01-28 09:40:09+00:00,"is to conduct a brain surgery to remove the tumor completely. 
Please if you see this, help by donating and reposting. Thank you 🙏🏽 @CaptJamyl @AlikoDangoteFdn @elrufai @followKWSG @realFemiOtedola @TemiOtedola @mrmacaronii @DONJAZZY @PeterObi @SamdGreat01 @Obacruze"
2023-01-28 09:40:07+00:00,"@PeterObi @phreakytahj All hands on deck! I want this country to develop the way Dubai and China did. 

Most especially like China did!

China, my love 💓 🥰"
2023-01-28 09:40:01+00:00,@PeterObi A New Nigeria is POssible. #SaiObi #ObiIsComing #ObiDatti2023 #PeterObiForPresident2023
2023-01-28 09:39:57+00:00,"You are the Moses of our time, Sir. God has called you to take Nigerians out of this Egypt of under development, retrogressive governance and enthronement of corruption and excessive theft and looting of public resources by a few selfish, https://t.co/fNx1KCyjE4"
2023-01-28 09:39:50+00:00,@PeterObi will win next month presidential election in Nigeria.
2023-01-28 09:39:40+00:00,"@AnatuGreen @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship @FS_Yusuf_ Of the Old order rather they are just not happy not being part of the status quo. 
We can't fight nepotism as long as entitlement mentality abides with us.. People in diaspora are sending millions for grassroots mobilization and they are never in the light of the whole process."
2023-01-28 09:39:21+00:00,"@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship You gave teied, thanks. But Somehow, I feel your manner of approach is always aggressive. What exactly is the problem? They don't want you to work with the party? Or you don't want to work with the party?"
2023-01-28 09:39:13+00:00,@PeterObi Hope for a new Nigeria! We move
2023-01-28 09:39:03+00:00,"@gchahal @seyiamakinde @OfficialPDPNig @seyiamakinde - If you believe in equity, fairness and justice, you must support @PeterObi. There's just no two ways around it. He's not only the best candidate, it ensures the power rotation that the G5 governors have been fighting for. Do the right thing! Nigerians deserve it."
2023-01-28 09:39:02+00:00,@don_dimz @PeterObi @1SirBash @Snoukeer This isn’t about me na😂😂😂😂
2023-01-28 09:38:58+00:00,@Archimeokey @Skivarge1 @PeterObi Your drug Lord's name has now become a constant decimal in all the corruption allegations in Nigeria. It's saddens my ❤️ seeing a young man like you with great future supporting a thief. Obi has even been cleared by efcc from the allegation.
2023-01-28 09:38:56+00:00,@Oluwatayorh @elnyason @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship He will soon block u
2023-01-28 09:38:56+00:00,@honexcess @ObiDientTvHQ @PeterObi It's well.Death is inevitable.
2023-01-28 09:38:46+00:00,"@PeterObi 
Tell your supporters to stop acting like ur ipob darling. 
Tell them you r not a magician to change Nigeria without allowing their attitudes change too https://t.co/5XIxVGsIWm"
2023-01-28 09:38:45+00:00,"@realkenokonkwo @PeterObi Lol! Logic is hard I see. ""he has no manifesto... "", "" the will kill him if he discloses his manifesto"". Uncle, stay one place joor. How can you be so daft to contradict yourself all in one tweet."
2023-01-28 09:38:43+00:00,@Vhickmiles @PeterObi Pinnacle. Obi is on his way here already.
2023-01-28 09:38:42+00:00,@ultraOTD @PeterObi We have thousands of support group per state. How do you 2ant him to do that?
2023-01-28 09:38:35+00:00,@PeterObi It’s possible our only HOPE 🙏🏾🙏🏾🤍🖤🕊 https://t.co/3q6rK96BcV
2023-01-28 09:38:34+00:00,‼️PDP House of Reps Candidate in Enugu State campaigning for @PeterObi https://t.co/wdiFmL8Iql
2023-01-28 09:38:27+00:00,"@raybigtime @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Tell him the truth....he can b recognized but he can't anchor rally, he is not the LP leader in ilorin, he is just a citizen fighting for good governance..... It's a volunteer job"
2023-01-28 09:38:25+00:00,@justobidatti @FS_Yusuf_ @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Which side u dey
2023-01-28 09:38:24+00:00,@Kennedy4Aha @PeterObi Pls inec @inecnigeria  should extend the closing date for PVC collection. Most states have not received New PVC for newly registered voters and those for transfers... This  is serious and MUST be attended to
2023-01-28 09:38:19+00:00,"@PeterObi Labor Party 
House of Reps 
Cross River https://t.co/Ux7cXp2ub3"
2023-01-28 09:38:11+00:00,"@PeterObi As a trader, I urge you to visit more markets as one of their own the impact will be much more. My humble suggestion Sir."
2023-01-28 09:38:08+00:00,"I'm hopefully waiting for the #return of a #new Nigeria 🇳🇬 via your announcement as the CFR #PeterObi.

It will call for massive celebration 🍾 👏 and it's achievable.  #VoteLP https://t.co/SNJfQbyEZ3"
2023-01-28 10:01:33+00:00,"@iamJimmyGentle @PeterObi This is even proof that nepotism would not be present in ObiDatti's administration. If his daughter does not benefit from his adminstration, who are you to fix your person or ask for him to do it for you because you are close to the administration? Obi ticks every merit box abeg."
2023-01-28 10:01:12+00:00,@Mansolo_Dc @i_am_4_ObiDatti @AAdeleke_01 Person wey dey ment 😂 because Adeleke no dey wike camp mean say make them cheat am? Osun people want him
2023-01-28 10:01:04+00:00,"@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Ọ̀gá! You sound like a typical blackmailer and the 'Emilokan' shenanigan! As much as you deserve encouragement, you won't get it with this mentality of yours. Who would have noticed your enterprises without the ObiDatti campaign? You have all u deserve!"
2023-01-28 10:00:41+00:00,"@AdekayodeO @odinaks @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship The workings he is showing, is it not for his own greater good??
The popularity he has gotten from the movement is even a feather to his cap.
How many people knew Sola Kafinta before the ObiDatti movement?
Let his work speak for him, not him making forceful demands and threats"
2023-01-28 10:00:07+00:00,"@Ghost_Shifterl @i_am_4_ObiDatti @AAdeleke_01 Bro 
I love this reply 
God bless you 😂😂"
2023-01-28 09:59:17+00:00,@ElemSunny So it’s not in Nigeria?… ppl be making big deal out of small issues! Please can we have ppl to share LP handbills at filling stations?
2023-01-28 09:58:48+00:00,"@YRNcarti2 @ruffydfire @MiteCjay No, he didn’t, rather he used me to award contracts that I only supervise, though I was not interested in working for government, I was just being close to government, but as a guy man wey I be, councilors dey show love and I get project supervision tips."
2023-01-28 09:56:54+00:00,"I believe u ve to be a patriot to aspire to be President of a country, therefore I believe that all the aspirants in their aspirations have demonstrated patriotism, however none of them is positioned to lead our country into the future that we aspire to as a Nation as @ObiDatti"
2023-01-28 09:55:29+00:00,Do you realize that the international community will desert Nigeria if a drug dealer is giving the chance to govern Nigeria. Let's be extremely careful where our votes go. Vote for LP. Vote Peter OBIDATTI
2023-01-28 09:54:58+00:00,@lionofjada 270B already borrowed and now 100B…. Hopefully delta ppl will get out of this debt in the next 16years hopefully
2023-01-28 09:51:54+00:00,"With all due respect to all the Presidential aspirants in this coming election, the @ObiDatti ticket is the best ticket through which the aspirations of true Nigerians who want the best for Nigeria will be achieved."
2023-01-28 09:51:40+00:00,All roads lead to Borno State today 28/01/2023. See you guys  #ObiDattiInBorno #Obidatti #ObiDatti2023 https://t.co/T6X47rhJSF
2023-01-28 09:50:50+00:00,"@AdedoyinOyewo1 Can y’all here be realistic and leave all this sentiment aside, Asiwaju is sick to be our great nations President at this point, we need mentally active individual with the interests of all Nigerians at heart #PeterObi #ObiDatti"
2023-01-28 09:50:24+00:00,"The Interview session was going on well until they mentioned Tinubu. 
He became MAN ON FIRE 😄 

#ObidientMovement #kano #rufai #Obidatti https://t.co/i1VAs63csA"
2023-01-28 09:49:41+00:00,@AAdeleke_01 You dey assure people? You will Court done fire! God meet Wike…….na man wey sabi.
2023-01-28 09:48:50+00:00,"@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Your sense of entitlement stinks af!!!
You are doing a voluntary work for a movement and you are coming up to make demands.
Do you know how many people are doing silent work for the movement?
You even got more popular with the ObiDatti movement, that is enuf compensation"
2023-01-28 09:48:02+00:00,@j_samdavid Forget giving people fish……all we want is a working system!
2023-01-28 09:46:10+00:00,@papilokanu @PorabossK Kanu Nwankwo is attempting to fulanizing Nigeria. LP members worldwide has named and shamed you. ObiDatti has come to stay. Viva LP https://t.co/tYl3pdagbT
2023-01-28 09:42:39+00:00,"#Atiku's SPV Built for Stealth. Shaking the Monopoly of #Innoson motors. It's worth a read.

#AtikuGate #ObidientMovement #Obidatti #Obidient https://t.co/aytiRCfNMA"
2023-01-28 09:42:38+00:00,"@PeterObi Nigerians, we have Cried, Prayed, Fast, Worship the Creator of all creatures in his beauty and holiness in asking for a leader that understands and feel the pain of the massive.

Vote wisely!
 #ObiDatti https://t.co/4igTl8dE0C"
2023-01-28 09:42:27+00:00,"@profolu @Arewa_Business_ As important as it is to campaign for #Obidatti, people esp those that are not on the Internet needs to know, and be familiar with the party logo. Information needs to start rolling out about the logo as much as it is about Obi"
2023-01-28 09:41:28+00:00,"I belief in Peter Obi.
I belief in Datti Ahmed
New Nigeria is possible with God and Nigerians solidly behind them.
God bless OBIDatti https://t.co/6EDUGW8b5C"
2023-01-28 09:40:37+00:00,@obidatti_s You didn't have to do that🤣🤣🤣🤣
2023-01-28 09:37:52+00:00,@one_zarah No it’s the chest that aches cos they don’t have breast https://t.co/ywzVFx620a
2023-01-28 09:35:01+00:00,"Blessed Saturday.
God bless Nigeria with OBIDATTI. https://t.co/WH6v0YDR4H"
2023-01-28 09:31:24+00:00,"God almighty please kindly install ObiDatti for us to have a fresh air of our dear giant of African nation 🇳🇬🥰
Once more 💥 https://t.co/5Po6scDm1C"
2023-01-28 09:30:19+00:00,"@PeterObi See Compassionate heart! 
I wished for two things last year; for Messi to be world champion and Peter Obi to become our president...God pls hearken to our voice and grant us OBIDATTI"
2023-01-28 09:29:12+00:00,@SavvyRinu Let all our Good morning to friends and people around us including all our social media handles be all about #ObiDatti to end all this calamities in Nigeria and that's the only way to end police brutality and all evil in this country!!! https://t.co/gylpuwHVuf
2023-01-28 09:29:04+00:00,@rutie_xx Cool… now that’s for #ObiDatti 👍
2023-01-28 09:27:34+00:00,@i_am_4_ObiDatti @instablog9ja It was one of the achievements for mimiko back den in ondo state cuz he gave them land and approved them building the mall in the state
2023-01-28 09:25:02+00:00,"Finding a career path as a Fintech Lawyer as against the traditional legal practice is like waking up to realize you have super powers. 
#TECH4ALL #LawLight #Obidatti https://t.co/im91LgkF7g"
2023-01-28 09:23:47+00:00,"@drpenking @Minemuji Na the new trend be that. When you are forced to declare your relationship but the other person is not ready but because you want to please her, you go hide face. 😉"
2023-01-28 09:21:14+00:00,@AreaFada1 @i_am_4_ObiDatti Respect ✊
2023-01-28 09:15:23+00:00,"@diisa2002 Is that why atiku and tinubu traveling abroad every 3weeks ...?
Trying to hire hackers to inec database..??
ObiDatti 🇳🇬💥 2023
Wether you like it or not...."
2023-01-28 09:14:57+00:00,"@FS_Yusuf_ 😭😭😭 I shade good tears
I cut down fears
I breath fresh air
My hope grows here.. 

Here on the mandate of ObiDatti. 
I pray God hears, that we may not Labour in Vain😭"
2023-01-28 09:14:24+00:00,"What ObiDatti campaign crew go through in every state is very disgusting and petty of this governors.

Obidients thank you for standing firm and being versatile 👍🏾💯
#ObidientMovement
#ObiDattiInBorno https://t.co/SMH344PbTV"
2023-01-28 09:11:20+00:00,"𝐁𝐨𝐫𝐧𝐨, 𝐍𝐝𝐚̂ 𝐰𝐚𝐝𝐮?
Today, the ObiDatti Caravan will be heading to the home of Berbers, the principal trading hub of NE to be welcomed by the great warriors of the Kanem-Bornu Empire, and the descendants of the Saifawa dynasty.
#ObiDattiInBorno
#ObidientMovement
#SaiObi https://t.co/FTnGnvZeU6"
2023-01-28 09:09:19+00:00,@Topboychriss The Nigerian youths please download the new Townhall App where you will get the authentic information about the Obidatti campaign and the Obidient Movement. Download now... Support the Obidient Movement and so we can take back our country
2023-01-28 09:06:57+00:00,"The 2023 election is not about Bullion Van, it will not be cash and carry. 

If you show us your certificate, you can .
Show us your age, you carry. 

Vote LP, Vote ObiDatti. 

#OBIWON https://t.co/xOdfFqU4E3"
2023-01-28 09:04:31+00:00,"@chude__ My Dear Principal, Worship God your maker.... 🙏😊 #Obidatti https://t.co/sFXEZ1M9cq"
2023-01-28 09:02:31+00:00,"A lot of us don't understand the battle line drawn by the elite(current establishment).

ObiDatti governance will take food out of their table, and give governance to the masses.

They will tooth and nail to stop him

#ObiDattiInBorno https://t.co/6n8oY1TEsA"
2023-01-28 09:02:12+00:00,"@FS_Yusuf_ Boss you did this.
Thank you for following back 🙌🙌

ObiDatti 💯"
2023-01-28 09:01:45+00:00,"Met a loyal and respectable Obidient on ride last night @nonsodrewit good stuff bro...
Its OBIDATTI"
2023-01-28 09:00:06+00:00,@aroh_Obidatti @ruffydfire @MiteCjay Chaiii🙆🏾‍♂️🙆🏾‍♂️. Hope say him bless you with some politics money?
2023-01-28 09:00:04+00:00,"@DrOkaforEmmanu1 Native doctor
Stop lying even at ur age!!! Follow d girl cry ohhh even go her house n cry along obidatti gety vote millions of other first time voters !!!!! https://t.co/Ixjb56ee0k"
2023-01-28 08:57:18+00:00,Please let's dz trend tell the world it's Awo la kan it's Nigeria time it's labour party time it's Obidatti turn @tain @ObidattiInborno https://t.co/c9y2dEldIx
2023-01-28 08:56:52+00:00,"@PeterObi Sir ! And all Obidient. Please I want to beg that our Logo awareness carries The Logo and LP. 

That is what will be on the ballot.

Everyone knows Obidatti, Obidient, Obi, Datti, labour party .

Let us continue with Logo + LP only.

#VoteLP"
2023-01-28 08:55:12+00:00,@AdeRazakGold He expresses himself better in Yoruba! He only speaks yoruba when he goes to OGUN state..lol
2023-01-28 08:54:40+00:00,"@Olaadewale2324 @PeterObi Judgement, they have individually endorsed LP Obidatti ticket. That should not cause any sane mind mental diarrhea."
2023-01-28 08:54:28+00:00,@Karigwe @kenny9114u Over 200M godfathers just one president
2023-01-28 08:51:39+00:00,"@FS_Yusuf_ It's already done deal,our long awaited prayer request has been answered that's why there's option of Obidatti. It's unstoppable movement."
2023-01-28 08:48:35+00:00,@mesharchknight @FS_Yusuf_ @solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship We all need it for a better future. I have never believed in western world but lately I enjoy it more than my home. Am pushing in my environment to deliver ObiDatti our efforts will never be in vane.
2023-01-28 08:45:22+00:00,"This two, the face of a rebirth, the face of a new Nigeria. The Nigeria of our dream is POssible. #Obidatti #EndSARS #PeterObi4President2023 #Obidient #OBIWON https://t.co/HhLSJ30vwG"
2023-01-28 08:42:40+00:00,@Harmless12345 Our incoming president next month #OBIDATTI
2023-01-28 08:41:40+00:00,"A corrupt Muslim is better than an upright infidel. Just imagine how people reason. This is after ObiDatti visit to Kano for their campaign. Thanks to @ZariyiYusufu, for this transcription.

#ObiDattiInKano, Kanu, BVA, INEC, Tinubu, Teni, Peter Obi, Rufai
 https://t.co/apgOI9BEoh"
2023-01-28 08:41:38+00:00,@solakafinta @PeterObi @NgLabour @AishaYesufu @UtomiPat @OselokaHObaze @dattibabaahmed @ChigozieIAlex @Jack_ng01 @JackObinyan @firstladyship Sola you must anchor. But get in torch the the obidatti team in Ilorin.
2023-01-28 08:41:07+00:00,"The ObiDatti campaign train hits Borno state today, the 28th of January, 2023.
The venue is the El-Kanemi warriors sports centre, Maiduguri.

Follow #ObiDattiInBorno, let's make it a memorable one 💪🏾 💪🏾 https://t.co/kAdE0OPFzJ"
2023-01-28 08:34:27+00:00,"Today will be lit!
ObiDatti Campaign train lands in Borno!
E go choke! 
Watch out!

 #ObiDattiInBorno 
#ShopRite
#Naira 
#rain 
#Rufia
#Ikorodu
#PeterObiForPresident2023 https://t.co/V9DSpoKmEE"
2023-01-28 08:34:14+00:00,"has been gathering for days now to collect their PCVs. It’s obvious that INEC Lagos has deliberately planned to disenfranchise people, especially in this constituency. 

Should we keep quiet and let this happen? These are lots of votes that could give ObiDatti strong push in"
2023-01-28 08:32:56+00:00,Listen carefully #Nigeria will be great again #PVC #Obidients #ObiDatti https://t.co/BPqlN7C2L4
2023-01-28 08:30:28+00:00,"The game can start afresh, some are still thinking that it is not possible.
It is possible If we are Obidient a new Nigeria is Possible with ObiDatti 
Vote LP
Vote Peter Obi
Vote Prosperity
Vote Human being
Mama, Papa &amp; Pikin."
2023-01-28 08:30:05+00:00,"Obi is another pattern of leadership in Africa. 

Obi is changing the face of leadership in Africa. 

Obi is a GOAL. 
#ObidientMovement #Obidatti #ObiDatti2023"
2023-01-28 08:28:24+00:00,@El_Khalifa_1 This is why U have high rate of poverty &amp; large numbers of out of school children. These bandits in religious clothings continue to teach their people misery &amp; wickedness. These are some of D ills ObiDatti presidency will change. We must free these county from evil men like this.
2023-01-28 08:26:55+00:00,@firstladyship My polling unit is lockdown for Obidatti.
2023-01-28 08:26:00+00:00,@obidatti_s @EmodiMba I wish so
2023-01-28 08:25:15+00:00,"@inecnigeria Nigerians demand to vote, with or without a PVC! As long as a Nigerian is a registered voter on the INEC register, they are eligible to vote. It is their constitutional right and INEC must not disenfranchise Nigerians because of a plastic card! #INEC #Obidatti #rufai"
2023-01-28 08:25:02+00:00,"WEEKEND CAR DEALS 🤝 AVAILABLE 📌

ALL CARS from @Oh31Ent_Auto in good working condition ✅

DM for more ℹ️🙏

Bank ATM Naira Note Queue Arsenal Caicedo  ObiDatti  gistlover Atiku Nedu Arteta Brighton Shanty Town Ake Gusto Chelsea Barcelona Sancho Maguire https://t.co/uTaXZJGo8L"
2023-01-28 08:21:35+00:00,@abrahamebomah @EmodiMba In the next 16years Dey will be fine
2023-01-28 08:20:48+00:00,"@VictorIsrael_ @DerealMK19 Yes, am a comfortable OBIdient, diehard OBIdient,will vote OBIDatti and LP, will celebrate wildly when PO wins, will pray for a new Nigeria, which OBIDatti will make POssible.
Our PVC is our B52 Bomber. ObiObiObiObiObiObiObiObi!
#EndSARS 
#ObiDatti"
2023-01-28 08:20:40+00:00,"God often uses the most unexpected people in the most unexpected ways to accomplish His Will. I have no doubt in my heart based on what I have seen over the past few months that God is going to use #Obidatti for the big purpose of creating a new Nigeria.
Vote for LP"
2023-01-28 08:19:22+00:00,@Iam_enriched I had similar story too.
2023-01-28 08:18:30+00:00,"We've recieved another donation of N3,000 for the ongoing Obidatti Radio Ads Project....

Thanks to everyone dropping their quota to help bring this project to realization. 

God bless &amp; keep you! https://t.co/Nbxt1FJQwa https://t.co/FO5iBHiWwo"
2023-01-28 08:16:45+00:00,"@umuchiukwu Hey. Do not allow the ammunition at your disposal decieve you that you can go into war with this wicked government, don't play into their trap. OBIDATTI is the way. If you experience ordinary crisis you no go wish for war. Talking from experience"
2023-01-28 08:16:30+00:00,"We've recieved a donation of N3,000 from an anonymous sponsor for the ongoing Oyo Obidatti Radio Project.

Thank &amp; God bless you sir!
Current Balance =N17,800

Please support this project🙏🏾
We're getting there gradually.. https://t.co/4kwbyUnqv3"
2023-01-28 08:16:27+00:00,"The Beautiful Face of the Revolution for a NEW NIGERIA
VOTE ObiDatti, VOTE LABOUR PARTY https://t.co/rpFwXIe04V"
2023-01-28 08:15:26+00:00,@PeterObi We are Hopeful
2023-01-28 08:13:17+00:00,@yabaleftonline Will this information solve the fuel scarcity wahala? 🙄🙄🙄
2023-01-28 08:11:49+00:00,@firstladyship In my polling unit am not even sure if the opposition's agents will vote against Obidatti so we don't have work to do
2023-01-28 08:10:30+00:00,"APC is a plague.

Nigerians wake up.

Your vote alone won't give Peter Obi &amp; Datti the desired win but how many more voters you are able to convince to align with the coming New Nigeria. 
Step up your door to door campaign evangelism for #ObiDatti today https://t.co/XHSxFxd6cQ"
2023-01-28 08:09:33+00:00,@instablog9ja When did building of shoprite becomes an achievement to politicians ???😭😭😭😭😭
2023-01-28 08:06:59+00:00,"I transferred my polling unit from my village to Okpanam where I live, I have since picked up my PVC but today I'm at the LGA HQ of INEC to volunteer my services. Be it crowd control, sorting,records etc. In any way they want me to serve to ensure others get theirs. #ObiDatti https://t.co/qumkIc7xx1"
2023-01-28 08:06:23+00:00,@aroh_Obidatti @ruffydfire @MiteCjay Na lie go kill una
2023-01-28 08:06:08+00:00,@blossommartins Am I too late to join?
2023-01-28 08:06:03+00:00,"@Jack_ng01 Jungle don dey mature 

#ObiDatti to the moooooooooooon"
2023-01-28 08:04:42+00:00,"@VictorIsrael_ @mikel_felix @mikel_felix 3094331717 first bank Ejeh Chinedu uwa

ObiDatti for president"
